Clicks,Revenue_Generated
3458,95603.19
1946,91096.33
1004,94905.71
4952,4380.41
2587,70883.49
2082,45392.05
2299,62801.18
4630,83133.82
3660,39741.7
4070,26627.65
2571,51522.29
194,65053.07
4633,66226.9
1066,51173.14
2824,20611.38
4028,49475.62
2603,65701.23
72,48785.42
4368,29110.45
1231,5801.58
2570,48239.64
4427,45927.5
3620,13387.34
3387,18374.16
1646,96170.83
182,89559.17
2087,17632.35
1512,75502.34
2207,39161.56
2702,63524.38
799,73597.52
4614,7743.02
3719,85166.67
2236,89651.45
771,15948.1
3014,99832.22
863,4555.91
4833,97866.19
1870,78530.4
3980,41818.93
1346,15581.58
4742,70737.24
2835,58274.94
786,94732.66
1612,98257.58
1963,4213.34
2006,21742.09
1607,38345.24
2859,53089.37
2919,69659.67
4852,54666.48
1558,89962.11
4086,98172.11
1011,85215.89
1035,1872.06
1281,18459.77
86,88637.64
1032,39712.97
3403,88317.93
719,89443.1
1387,59270.35
3673,85693.62
4885,51627.41
3481,32034.42
3172,67407.16
4155,13995.81
3824,42733.94
816,93139.03
1420,5589.97
3835,27417.49
4213,89198.29
3906,57589.45
2249,6477.98
3775,79947.17
4054,11733.33
3167,88166.33
2352,11119.21
1160,50924.42
4609,37096.89
1108,54898.3
3841,48135.27
4415,15628.25
351,20758.56
656,50339.55
890,28856.72
1834,96210.97
1646,99424.72
2271,33546.82
4290,6371.22
4449,57250.31
742,63259.61
1599,33869.71
1583,61951.35
3413,60124.72
1555,57136.17
1602,5668.18
4769,19798.24
4539,62999.28
1496,94534.64
3190,60778.35
3839,57466.32
4585,63960.09
4882,72140.54
1645,14097.89
1654,34850.34
1309,28543.1
3638,67761.21
2286,9015.78
1628,73220.65
87,23146.08
4552,76380.56
4118,22166.03
4816,46159.27
3777,67421.09
1041,55822.68
2802,35185.69
804,31326.87
4339,21043.62
1298,13723.6
3668,8354.15
2727,38015.9
1974,20172.66
130,15906.35
1498,24963.18
3144,56685.36
2814,56345.26
4663,87722.98
4738,1635.26
4852,66583.8
264,6606.93
69,32550.85
2023,80388.79
1928,99926.23
967,25566.21
3791,95242.4
3643,80268.76
3820,21797.05
2394,10387.79
3663,30860.57
1930,55530.58
2297,40396.72
704,19003.62
4407,59569.2
3483,67578.13
212,46513.21
223,24932.08
1509,48160.12
2105,10351.17
2280,87276.56
2162,93118.96
4042,73939.81
1294,93785.43
4403,61691.08
1194,93804.57
4641,83440.29
1282,29375.75
4196,7175.21
2591,18508.29
949,90368.6
3808,65750.93
4879,84142.75
3823,43345.75
2915,81421.39
4241,21329.39
2205,21449.91
3993,45282.23
1563,54538.6
1915,52273.27
3410,62744.7
2014,93405.8
4952,48049.9
3990,83732.31
1854,5110.65
1235,70091.69
3744,2639.9
1783,21251.73
1956,92535.8
2904,25487.95
3108,20664.56
798,46153.86
3928,4559.11
2290,27596.75
802,21089.08
1101,10709.9
4299,16497.89
3615,13018.7
1823,95536.06
950,80211.36
2539,82350.54
3527,68424.14
3160,90395.09
4371,85461.47
2312,78129.67
2643,29515.56
4015,49655.74
2379,56908.91
3762,65519.14
3913,88950.75
2674,98953.68
4037,98310.53
2240,57154.43
3101,91857.58
3076,81833.56
1034,30365.49
1441,76176.4
1242,29188.23
3759,10555.01
1254,9150.79
3293,57974.21
698,99043.73
605,56006.06
1740,14971.12
4052,4822.39
916,97400.77
3800,80535.93
819,76509.54
3445,23073.71
4962,17925.72
4833,66774.73
4084,4959.6
1178,56338.11
3818,72161.61
2496,73713.3
3764,17851.05
3208,20386.45
1359,7190.31
2060,79767.62
385,64971.91
4421,52426.11
456,57705.42
522,10761.7
382,22689.89
4722,97493.08
4982,50875.64
4899,25936.85
2065,9104.55
1236,59930.94
1164,73262.9
2735,20037.13
265,85821.6
2910,13619.88
4580,2858.14
852,20509.66
1596,25265.78
630,46183.92
1174,12765.15
2505,65171.09
2729,73456.89
2175,24044.89
3653,38176.51
2913,49334.73
3300,75196.87
2802,14089.08
1942,53714.83
2017,89664.04
1768,17075.35
969,5377.87
3597,22227.78
784,65518.56
4593,27925.1
3930,64360.76
3434,88432.24
4862,16963.68
3324,95989.11
323,54744.57
589,7457.26
826,24100.67
3986,14967.81
212,99300.92
4343,45579.44
4327,72910.35
4083,34339
3192,19270.48
677,23063.97
463,69430.29
4693,40169.82
1306,48320.29
3301,55594.11
3562,38280.19
2753,94219.58
3566,34665.29
4624,47197.48
4538,68821.41
1113,1746.81
3344,32331.46
1995,72647.61
2247,35851.57
2873,12512.89
4426,61936.6
997,26879.93
1203,75001.49
4443,82241.57
2180,34753.18
1321,71022.67
4562,1172.44
2556,51119.94
3471,57498.66
542,93717.35
800,36716.22
2934,50998.3
4475,63603.7
405,17175.69
3583,94864.17
3140,61427.34
2470,68763.33
1198,6707.58
3647,64944.3
4599,70114.27
2473,43631.5
1719,74428.16
1863,45706.41
2781,37607.38
4171,90737.66
4694,39698.78
746,84779.69
2114,39300.61
2000,87486.32
4792,15560.77
3388,76760.82
541,90025.25
4983,67194.86
4134,26801.21
483,98103.15
1521,94727.97
914,75917.05
3507,82264.58
3311,14703.06
1538,8593.67
4009,72993.29
1300,7471.32
3082,38562.91
4691,58514.28
3107,4101.76
411,42441.8
3484,51340.37
4448,50767.43
2356,42107.2
1448,59384
4027,40144.31
3913,39541.72
1215,75533.04
508,35088.56
4760,47620.94
3451,94062.42
4186,25155
2578,98347.63
4627,22308.65
3384,68182.47
2935,17844.53
1284,27042.35
184,52985.34
188,5351.24
3626,55168.88
2640,70610.3
3966,28268.79
1689,57438.03
4856,67675.04
49,59631.56
1718,39403.2
2283,50971.66
1871,69382.22
4023,81220.13
4283,4868.52
2753,67449.07
816,8326.02
4357,36824.43
446,59127.91
3311,40339.54
3186,10699.02
651,97055.8
3646,52445.27
116,88947.79
3984,5533.02
1747,77026.73
354,91339.02
880,84375.48
4453,66819.99
2640,73999.05
1160,5619.16
1243,19466.39
2440,12242.15
885,95430.74
2802,36177.57
971,26261.89
4060,84899.81
3665,45465.72
4019,87719.06
2872,46284.93
674,54939.21
4495,30688.47
57,53494.91
1520,57693.43
48,78986.97
2278,55758.27
2722,1792.95
3376,9543.6
1682,12727.77
245,2623.96
2630,68824.17
909,90281.32
4751,80612.65
3214,4209.73
4242,44820.24
259,16850.65
4690,13846.15
707,20187.64
2183,50534.98
3197,70780.48
621,60302.33
721,83760.32
4623,85623.86
861,7919.35
3315,3315.14
1621,10464.29
1182,6982.12
1070,68920.73
1066,75101.3
1787,87555.58
156,57721.82
1914,85396.4
3559,28115.09
1602,58416.87
647,53003.06
2196,56427.24
985,44382.49
842,61604.88
248,60025.66
1289,28657.1
4640,98722.55
2265,1559.19
4289,25666.34
354,23274.08
3723,17031.76
314,98341.55
1049,2208.88
4604,23362.46
3618,3005.7
1083,67641.75
2849,60582.78
379,21714.72
4182,25975.38
3150,61407.64
4253,41603.15
1671,9457.64
2961,37537.21
4570,7483.91
3848,90249.14
279,31706.34
462,79879.77
2472,6311.6
1139,75467.79
4391,39511.92
1178,47070.83
4051,15200.1
357,42553.38
492,91083.19
4918,81645.28
2644,89667.45
1291,9496.91
3654,55301.14
3294,94987.51
1610,14421.04
1463,96038.42
4832,97883.34
4659,81399.65
4986,57331.7
2161,38630.79
2907,25153.38
3461,67700.9
903,79765.34
3117,48508.61
2182,34313.25
3449,40785.33
3400,45019.04
1599,44087.8
3332,49180.75
3394,97964.79
2022,65971.88
755,82652.68
1351,17714.97
3414,3825.41
3143,94506.84
2840,3344.26
3759,2725.06
4663,99035.08
4324,85789.24
1415,69514.16
4252,71385.9
1382,90234.6
4150,59997.3
713,38437.12
1139,64879.59
389,9585.99
2507,78706.48
4960,93131.85
2046,83284.73
4256,70370.51
1820,88546.57
177,74124.32
2421,51211.39
285,27680.57
4263,21692.97
2081,4831.83
1421,19752.72
3972,85111.04
357,54466.49
3327,13675.78
1000,69147.64
889,79024.73
287,94531.51
3054,35529.47
4559,59363.75
913,81436.37
739,72781.13
3083,15590.15
653,91720.44
3674,38469.13
2416,99995.06
2458,85028.92
3226,13948.21
349,54230.61
1572,96943.06
2003,50811.2
1653,33191.57
4822,23897.64
2370,22277.98
870,78119.58
756,79884.8
677,9108.44
541,26795.34
1508,61894.12
379,54992.13
2749,22434.69
4289,49645.26
4686,69288.59
1541,21889.52
2690,69747.64
4469,13289.68
4322,24764.57
1463,98507.06
814,36912.77
1760,20558.39
4724,14833.55
738,46263.19
1741,42320.67
4193,7330.68
1189,16723.49
2709,40485.15
340,70508.45
1892,99423.18
4515,19686.47
2403,97957.36
994,48626.88
924,45140.81
4535,11405.6
4216,8341.62
1011,64735.7
2099,15769.78
254,29103.52
416,4034.9
3929,57129.83
3920,95570.69
1593,67933
4842,86173.77
538,69208.94
1442,77480.72
1555,47920.6
4506,38540.06
781,81604.18
94,34873.53
3771,78313.88
2776,39313.87
1871,75379.22
1611,99558.91
4676,64036.71
2641,89393.44
2455,99743.13
4148,3364.58
2755,80856.92
4742,39463.32
700,65519.36
3690,9659.06
4331,78603.34
4390,57100.59
1382,98886.23
628,81175
3519,27761.43
2098,24782.67
3723,31016.51
363,44128.62
4835,99834.33
3613,95529.76
4488,85133.89
1799,23971.62
746,55744.11
1902,47070.46
4507,82939.63
1381,29693.5
976,26844.31
598,38410.76
1068,41532.49
869,61373.84
1722,21514.82
3180,32632.05
4020,83547.77
4179,91451.37
2943,12875.04
371,59086.91
4014,82867.69
2660,33163.34
3628,20563.41
652,14061.59
4714,26841.05
1697,53788.3
4741,42682.28
4333,89781.5
3416,29792.06
2686,42982.18
1578,19973.08
636,37785.42
2945,49495.98
4876,66173.96
2877,64875.73
2682,77316.91
4115,13524.39
3863,75499.05
49,4824.81
286,57168.83
4071,34415.59
1727,21248.88
911,66059.93
1543,81438.68
1974,37697.33
4475,38505.63
2167,58332.05
3722,9397.42
2837,13967.35
3204,16618.89
3488,93478.6
1680,39983.41
2010,64264.32
1051,22688.25
3623,1757.89
1891,60655.5
1152,65371.05
2855,78406.02
3043,88826.67
3731,22531.2
3646,19015.85
495,76042.22
3216,61610.15
1122,41961.76
2484,57099.71
175,38072.72
3658,78259.91
4125,33018.06
3529,12011.57
184,96190.55
2776,59324.18
2566,57228.64
4471,35196.39
4443,53029.23
2537,25532.02
4617,49441.6
2732,52865.33
2712,64584.19
2941,12392.24
2277,56434.68
4448,73545.47
4573,81312.12
232,2645.76
857,18401.85
2858,21248.35
2201,86262.7
1036,44423.06
835,47696.81
1301,86849.77
43,19181.18
3173,28141.33
3056,24226.89
74,41036.61
3275,3012.96
380,46572.19
4170,93552.18
4895,77669.38
336,60514.98
2213,85415.81
4562,74047.68
2812,51864.35
3101,1423.62
469,15698.98
663,69393.31
1560,26449.3
3066,41057.49
4995,22575.51
1582,17671.68
2896,27629.19
50,94697.12
2619,4932.51
1199,85342.47
2943,58849.86
4108,34493.57
3078,49435.53
2455,54286.4
794,83669.8
337,70403.61
4583,59797.8
3381,78474.11
2960,56359.7
3476,47302.09
2621,16169.47
4675,65140.69
1490,44987.39
2658,63975.2
1958,57090.85
2627,76435.26
4024,84693.29
1110,98645.59
4137,27348.57
2716,69854.81
3876,88237.33
925,51995.44
1045,64859.96
3233,9317.19
1466,61056.28
1548,77811.23
2627,25119.14
1747,29336.53
3968,89916.35
3758,68413.87
2319,50579.32
1511,42973.49
2873,79143.56
781,96045.55
448,34898.55
4747,38379.34
292,19667.96
180,42337.24
3681,86741.46
2454,76466.62
2560,32214.84
1905,63421.34
2999,98345.19
489,32430.62
4671,70461.74
4654,70867.12
2854,14364.38
155,61003.25
1451,89425.03
286,27575.7
2123,57690.53
1038,59481.34
1168,7119.76
1972,36747.66
1392,53555.02
1893,44479.87
2499,51761.44
715,2482.12
4421,37341.8
2959,8520.69
4816,33572.05
1120,78607.3
3345,45624.78
4669,83638.72
3794,35222.79
4554,16492.93
3562,24148.89
4236,60528.73
4465,43566.6
1995,89056.56
3063,6698.62
4541,14461.1
1511,85979.33
200,96940.9
2570,67173.39
2982,54047.97
3287,62876.65
3796,91793.31
1765,74896.14
3511,41384.44
3666,62314.88
1787,29222.35
4367,32727.86
1014,21272.79
1018,15025.06
368,92612.72
1404,36617.3
1834,12714.82
4002,92473.51
1671,49138.86
3779,58440.83
1410,78120.29
1997,79950.04
2101,18699.03
578,93301.53
2499,99737.27
4106,18531.68
4772,34958.67
3581,95673.5
179,47867.55
1145,12086.19
1467,85179.65
104,57902.42
3217,95949.23
2289,20085.84
4408,14133.97
472,97392.55
1309,99501.66
1612,67461.2
4986,26097.11
2959,86970.02
4761,88656.37
262,84977.59
1493,92795.56
4429,60648.6
1685,66053.69
1546,6713.49
653,17439.66
3862,85123.24
424,22577.76
2773,74900.73
4540,42749.42
3034,51406.69
1977,41838.63
2760,67528.09
3813,72212.92
1585,68399.45
2049,88813.49
1579,71821.35
4468,57238.13
2888,50241.9
958,88134.92
4406,56674
266,19458.95
1695,34019.68
1137,69730.64
1498,2911.58
1376,91937.3
3000,98144
2538,98547.86
1320,13764.66
2548,25956.95
4841,35484.36
185,8743.66
455,18977.86
3310,36439.09
2404,14519.24
3312,7916.04
1681,54337.71
554,8057.94
2686,33115.03
2191,11522.04
4908,54166.95
760,79135.83
1335,21084.96
308,31469.49
3582,99859.2
2220,1892.17
698,88370.61
646,17198.29
2132,62869.19
1076,51070.91
754,35664.4
4700,88135.34
1433,97538.52
747,27755.68
2845,50882.75
1960,42263.2
2181,49659.16
4946,22628.83
2829,62759.51
4602,62242.9
1273,28872.98
4336,75545.14
2916,36292.72
3358,51851.5
1945,89481.8
785,60523.86
1582,61359.49
1872,55925.84
4023,11494.26
4651,80397.13
1497,69041.88
1177,86677.66
2703,85122.14
657,66196.96
2049,48474.92
2831,71428.53
4478,46884.34
1500,27995.78
1826,29981.3
4534,44617.5
3559,37457.94
4387,53010.65
1924,92004.71
1843,84042.33
4048,50095.91
610,71844.81
3617,89633.61
120,8256.22
1748,15845.7
12,13565.41
2941,74463.98
3237,49194.14
3212,47331.09
2803,56874.05
3675,56462.47
4037,37592.59
2055,4361.91
2167,26664.32
582,22520.86
3974,31432.66
633,22253.2
1306,60631.4
433,24507.74
3885,29268.55
1961,25060.48
691,39193.35
2894,66405.92
3146,85766.02
434,74991.58
2102,46256.37
2024,98045.3
414,23090.81
348,74830.32
4255,38773.39
3077,55862.22
4553,37375.96
1093,33717.39
2279,77420.8
3096,29509.52
537,62409.97
66,28927.34
4657,78421.96
4211,85965.74
2999,25855.41
899,14209.81
22,86002.38
1736,63474.01
4045,92811.23
2399,13473.23
3368,41298.26
4722,35074.44
3645,54687.35
828,7442.01
3366,51266.3
2862,41068.5
2625,18651.69
2684,5551.33
1348,84133.72
1246,32534.87
683,91728.3
2056,99824.55
4897,2429.11
3523,7600.58
1822,19724.86
4531,88529.81
186,10961.39
107,12458.59
2166,60237.78
4341,62336.76
232,53605.41
3977,84876.06
3457,37634.19
1351,75818.2
999,84785.85
3270,37563.18
1761,5542.62
2494,64163.37
724,9882.84
1988,5596.02
2748,52544.46
4971,3223.64
4618,88504.74
3398,85073.53
4515,1971.75
3121,22566.7
2203,41802.3
127,37953.1
3191,43899.43
929,8504.02
3834,7276.21
2307,52295.2
3510,98502.9
1461,75076.32
4093,35781.12
84,17135.17
3230,79903.52
25,95399.69
3503,38999.04
1140,39646.56
1078,6785.63
1682,96707.63
